Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Product ID,Category,Sub-Category,Product Name,Sales,quantity,lag_1_sales,lag_2_sales,rolling_7d_mean,rolling_30d_mean
9782,CA-2017-153178,2017-09-14,18/09/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,1,505.176,673.568,617.4373333333333,617.4373333333333
3142,US-2015-122959,2015-12-12,12/12/2015,Same Day,CY-12745,Craig Yedwab,Corporate,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,210.392,1,,,210.392,210.392
9232,CA-2015-148383,2015-12-27,31/12/2015,Standard Class,RP-19390,Resi Pï¿½ï¿½l,Consumer,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,1,210.392,,578.578,578.578
119,US-2016-136476,2016-04-05,10/4/2016,Standard Class,GG-14650,Greg Guthrie,Corporate,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,946.764,210.392,438.31666666666666,438.31666666666666
925,CA-2017-149797,2017-09-15,20/09/2017,Standard Class,AH-10075,Adam Hart,Corporate,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,1,157.794,946.764,539.1295,539.1295
3754,CA-2018-161956,2018-08-27,29/08/2018,Second Class,DR-12880,Dan Reichenbach,Corporate,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,1,841.568,157.794,599.6172,599.6172
9274,CA-2018-146983,2018-09-02,6/9/2018,Standard Class,AH-10210,Alan Hwang,Consumer,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,1,841.568,841.568,762.6709999999999,762.6709999999999
3567,CA-2018-103877,2018-09-07,14/09/2018,Standard Class,RD-19660,Robert Dilbeck,Home Office,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,1,1577.94,841.568,879.138,879.138
4498,CA-2018-155075,2018-12-02,9/12/2018,Standard Class,GW-14605,Giulietta Weimer,Consumer,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.176,1,1577.94,1577.94,939.25,848.14275
1888,CA-2015-140165,2015-05-13,15/05/2015,First Class,EH-14005,Erica Hernandez,Home Office,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,1,,,398.352,398.352
5451,US-2015-119081,2015-09-12,19/09/2015,Standard Class,TA-21385,Tom Ashbrook,Home Office,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,1,398.352,,365.15599999999995,365.15599999999995
8078,CA-2016-106187,2016-06-23,29/06/2016,Standard Class,RF-19345,Randy Ferguson,Corporate,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,1,331.96,398.352,298.76399999999995,298.76399999999995
9191,US-2016-130512,2016-08-21,25/08/2016,Standard Class,SM-20320,Sean Miller,Home Office,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.588,1,165.98,331.96,248.96999999999997,248.96999999999997
2109,CA-2016-164882,2016-10-31,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,1,99.588,165.98,278.8464,278.8464
1243,US-2017-162859,2017-02-15,22/02/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,1,398.352,99.588,298.76399999999995,298.76399999999995
7558,CA-2018-159506,2018-11-27,2/12/2018,Standard Class,JR-16210,Justin Ritter,Corporate,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,497.94,1,398.352,398.352,327.2177142857143,327.2177142857143
6818,CA-2015-144414,2015-06-17,21/06/2015,Standard Class,GH-14425,Gary Hwang,Consumer,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,3266.376,1,,,3266.376,3266.376
9775,CA-2015-169019,2015-07-26,30/07/2015,Standard Class,LF-17185,Luke Foster,Consumer,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,2177.584,1,3266.376,,2721.98,2721.98
1200,CA-2017-130946,2017-04-08,12/4/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1088.792,1,2177.584,3266.376,2177.5840000000003,2177.5840000000003
354,CA-2017-129714,2017-09-01,3/9/2017,First Class,AB-10060,Adam Bellavance,Home Office,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,1,1088.792,2177.584,2721.98,2721.98
6521,CA-2018-138289,2018-01-16,18/01/2018,Second Class,AR-10540,Andy Reiter,Consumer,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,5443.96,1,4355.168,1088.792,3266.376,3266.376
2929,US-2018-120390,2018-10-19,26/10/2018,Standard Class,TH-21550,Tracy Hopkins,Home Office,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.188,1,5443.96,4355.168,2994.178,2994.178
2377,US-2015-164616,2015-08-19,21/08/2015,Second Class,MS-17770,Maxwell Schwartz,Consumer,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,1,,,76.776,76.776
4572,US-2016-152128,2016-05-25,27/05/2016,Second Class,NM-18445,Nathan Mautz,Home Office,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,127.96,1,76.776,,102.368,102.368
6663,CA-2016-129322,2016-08-08,10/8/2016,Second Class,DB-13405,Denny Blanton,Consumer,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,447.86,1,127.96,76.776,217.532,217.532
8987,CA-2016-123092,2016-12-03,7/12/2016,Standard Class,JG-15115,Jack Garza,Consumer,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,1,447.86,127.96,187.1415,187.1415
4797,US-2017-148901,2017-05-14,19/05/2017,Standard Class,MK-17905,Michael Kennedy,Corporate,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,57.582,1,95.97,447.86,161.2296,161.2296
2096,US-2017-146570,2017-05-15,20/05/2017,Standard Class,SN-20710,Steve Nguyen,Home Office,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,1,57.582,95.97,219.66466666666668,219.66466666666668
2192,CA-2017-128412,2017-12-10,17/12/2017,Standard Class,AP-10915,Arthur Prichep,Consumer,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,1,511.84,57.582,210.22,210.22
4463,US-2018-125717,2018-09-28,1/10/2018,First Class,DS-13030,Darrin Sayre,Home Office,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,1,153.552,511.84,210.22,193.5395
4867,CA-2018-122490,2018-11-13,18/11/2018,Standard Class,TT-21070,Ted Trevino,Consumer,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,1,76.776,153.552,272.37199999999996,234.59333333333336
6075,CA-2018-121398,2018-12-25,29/12/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,1,563.024,76.776,230.328,226.48919999999998
4164,CA-2016-163587,2016-03-14,18/03/2016,Standard Class,EP-13915,Emily Phan,Consumer,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,671.94,1,,,671.94,671.94
2994,CA-2018-147291,2018-03-11,17/03/2018,Standard Class,MJ-17740,Max Jones,Consumer,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,1,671.94,,783.9300000000001,783.9300000000001
2120,CA-2018-155460,2018-04-13,15/04/2018,First Class,RW-19630,Rob Williams,Corporate,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,1,895.92,671.94,821.2599999999999,821.2599999999999
4708,CA-2018-138149,2018-06-29,30/06/2018,First Class,WB-21850,William Brown,Consumer,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,1,895.92,895.92,839.925,839.925
1920,US-2018-111423,2018-08-17,19/08/2018,First Class,EH-13765,Edward Hooks,Corporate,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,1,895.92,895.92,851.124,851.124
9735,CA-2015-114321,2015-08-20,25/08/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1,,,896.99,896.99
9034,CA-2015-152268,2015-09-02,7/9/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,1,896.99,,1345.4850000000001,1345.4850000000001
3325,CA-2015-165309,2015-11-11,15/11/2015,Standard Class,KD-16270,Karen Daniels,Consumer,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1,1793.98,896.99,1195.9866666666667,1195.9866666666667
6535,CA-2015-128209,2015-11-17,22/11/2015,Standard Class,GT-14710,Greg Tran,Consumer,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2152.776,1,896.99,1793.98,1435.184,1435.184
6049,CA-2016-105571,2016-11-07,11/11/2016,Standard Class,CP-12340,Christine Phan,Corporate,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.485,1,2152.776,896.99,1417.2441999999999,1417.2441999999999
4861,CA-2017-101546,2017-12-18,24/12/2017,Standard Class,GK-14620,Grace Kelly,Corporate,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,1,1345.485,2152.776,1480.0334999999998,1480.0334999999998
2849,CA-2018-157854,2018-04-08,15/04/2018,Standard Class,DM-13345,Denise Monton,Corporate,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2690.97,1,1793.98,1345.485,1653.0244285714284,1653.0244285714284
7899,CA-2018-128363,2018-08-13,18/08/2018,Standard Class,DC-12850,Dan Campbell,Consumer,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582,1,2690.97,1793.98,1755.5375714285713,1648.2191249999998
3460,CA-2018-136448,2018-09-16,18/09/2018,First Class,AS-10090,Adam Shillingsburg,Consumer,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.194,1,1614.582,2690.97,1576.1395714285716,1524.883
1897,CA-2018-141789,2018-10-03,6/10/2018,First Class,AC-10450,Amy Cox,Consumer,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,1,538.194,1614.582,1704.2810000000002,1551.7927
7843,CA-2015-158470,2015-04-19,23/04/2015,Second Class,AG-10390,Allen Goldenen,Consumer,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,1,,,58.05,58.05
3295,CA-2015-138023,2015-08-15,18/08/2015,First Class,KH-16510,Keith Herrera,Consumer,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,1,58.05,,44.504999999999995,44.504999999999995
1706,CA-2016-100545,2016-11-22,26/11/2016,Standard Class,IM-15070,Irene Maddox,Consumer,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,11.61,1,30.96,58.05,33.54,33.54
3968,CA-2017-146010,2017-05-20,23/05/2017,First Class,EH-14125,Eugene Hildebrand,Home Office,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,1,11.61,30.96,35.31375,35.31375
8748,CA-2018-128076,2018-02-02,7/2/2018,Standard Class,BO-11350,Bill Overfelt,Corporate,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,1,40.635,11.61,34.443,34.443
7242,CA-2018-136651,2018-04-23,25/04/2018,Second Class,JF-15355,Jay Fein,Consumer,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,92.88,1,30.96,40.635,44.182500000000005,44.182500000000005
750,CA-2018-126074,2018-10-02,6/10/2018,Standard Class,RF-19735,Roland Fjeld,Consumer,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,1,92.88,30.96,46.16357142857142,46.16357142857142
8833,CA-2016-153423,2016-06-22,27/06/2016,Standard Class,SW-20455,Shaun Weien,Consumer,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,1,,,1217.568,1217.568
1583,CA-2016-131338,2016-08-09,12/8/2016,First Class,NP-18325,Naresj Patel,Consumer,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,1,1217.568,,1217.568,1217.568
8209,CA-2016-141565,2016-09-20,24/09/2016,Standard Class,BG-11035,Barry Gonzalez,Consumer,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,1,1217.568,1217.568,1268.3,1268.3
4356,CA-2016-155600,2016-12-04,7/12/2016,Second Class,RO-19780,Rose O'Brian,Consumer,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1598.058,1,1369.764,1217.568,1350.7395,1350.7395
8633,CA-2017-107783,2017-07-28,29/07/2017,First Class,OT-18730,Olvera Toch,Consumer,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,1,1598.058,1369.764,1354.5444,1354.5444
870,CA-2017-158099,2017-09-03,5/9/2017,First Class,PK-18910,Paul Knutson,Home Office,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,1,1369.764,1598.058,1319.032,1319.032
2017,CA-2016-113110,2016-03-19,23/03/2016,Standard Class,BK-11260,Berenike Kampe,Consumer,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,17.568,1,,,17.568,17.568
1676,CA-2016-143077,2016-09-17,21/09/2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6.588,1,17.568,,12.078000000000001,12.078000000000001
1568,CA-2016-129112,2016-11-29,30/11/2016,First Class,AW-10840,Anthony Witt,Consumer,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,8.784,1,6.588,17.568,10.979999999999999,10.979999999999999
4900,CA-2017-130484,2017-08-22,27/08/2017,Standard Class,SG-20470,Sheri Gordon,Consumer,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,1,8.784,6.588,14.823,14.823
5391,CA-2018-163874,2018-11-10,12/11/2018,Second Class,NC-18535,Nick Crebassa,Corporate,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,1,26.352,8.784,17.128800000000002,17.128800000000002
2553,CA-2018-101042,2018-11-19,23/11/2018,Standard Class,AB-10105,Adrian Barton,Consumer,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,21.96,1,26.352,26.352,17.934,17.934
9768,CA-2018-102659,2018-12-09,15/12/2018,Standard Class,LW-17215,Luke Weiss,Consumer,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,54.9,1,21.96,26.352,23.214857142857145,23.214857142857145
9779,CA-2015-169019,2015-07-26,30/07/2015,Standard Class,LF-17185,Luke Foster,Consumer,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,8.88,1,,,8.88,8.88
231,US-2015-156216,2015-09-13,17/09/2015,Standard Class,EA-14035,Erin Ashbrook,Corporate,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,1,8.88,,13.764,13.764
9755,CA-2018-113705,2018-03-27,29/03/2018,Second Class,LC-16870,Lena Cacioppo,Consumer,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,17.76,1,18.648,8.88,15.096000000000002,15.096000000000002
234,US-2018-100930,2018-04-07,12/4/2018,Standard Class,CS-12400,Christopher Schild,Home Office,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,1,17.76,18.648,12.654000000000002,12.654000000000002
8856,CA-2018-163671,2018-12-24,30/12/2018,Standard Class,DP-13105,Dave Poirier,Corporate,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.312,1,5.328,17.76,14.3856,14.3856
4100,CA-2015-116904,2015-09-23,28/09/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,12.94,1,,,12.94,12.94
1174,US-2016-104430,2016-10-22,26/10/2016,Standard Class,LT-17110,Liz Thompson,Consumer,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,5.176,1,12.94,,9.058,9.058
2923,US-2016-141453,2016-11-30,3/12/2016,Second Class,DB-13270,Deborah Brumfield,Home Office,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,1,5.176,12.94,7.332666666666667,7.332666666666667
4965,CA-2017-141180,2017-05-15,19/05/2017,Second Class,DP-13000,Darren Powers,Consumer,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,7.764,1,3.882,5.176,7.4405,7.4405
2071,CA-2017-146521,2017-07-21,23/07/2017,Second Class,CC-12610,Corey Catlett,Corporate,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,1.941,1,7.764,3.882,6.3406,6.3406
6727,CA-2017-128811,2017-09-12,16/09/2017,Standard Class,SF-20200,Sarah Foster,Consumer,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,20.704,1,1.941,7.764,8.734499999999999,8.734499999999999
5777,CA-2017-105277,2017-12-04,8/12/2017,Standard Class,LM-17065,Liz MacKendrick,Consumer,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,15.528,1,20.704,1.941,9.705,9.705
8074,CA-2018-151750,2018-01-01,5/1/2018,Standard Class,JM-15250,Janet Martin,Consumer,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,6.47,1,15.528,20.704,8.780714285714286,9.300625
773,CA-2018-104220,2018-01-30,5/2/2018,Standard Class,BV-11245,Benjamin Venier,Corporate,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,32.35,1,6.47,15.528,12.662714285714287,11.861666666666666
4755,CA-2018-126354,2018-02-03,8/2/2018,Standard Class,SC-20380,Shahid Collister,Consumer,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,1,32.35,6.47,12.662714285714285,11.0637
6810,CA-2018-156237,2018-09-14,15/09/2018,First Class,PS-18760,Pamela Stobb,Consumer,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,1,3.882,32.35,12.108142857142857,10.410818181818183
9688,US-2018-130603,2018-09-30,6/10/2018,Standard Class,SC-20050,Sample Company A,Home Office,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,11.646,1,3.882,3.882,13.49457142857143,10.51375
2647,CA-2015-131002,2015-09-07,12/9/2015,Second Class,TB-21400,Tom Boeckenhauer,Consumer,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,1,,,42.81,42.81
6488,CA-2016-120621,2016-03-21,26/03/2016,Standard Class,JW-16075,Julia West,Consumer,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",12.843,1,42.81,,27.826500000000003,27.826500000000003
4237,CA-2017-162404,2017-07-23,27/07/2017,Standard Class,NF-18475,Neil Franzï¿½ï¿½s,Home Office,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,1,12.843,42.81,22.356333333333335,22.356333333333335
9017,CA-2017-131639,2017-12-17,23/12/2017,Standard Class,NS-18640,Noel Staavos,Corporate,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416,1,11.416,12.843,19.62125,19.62125
6171,CA-2017-141523,2017-12-19,24/12/2017,Second Class,MH-17440,Mark Haberlin,Corporate,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248,1,11.416,11.416,22.5466,22.5466
973,CA-2015-115791,2015-01-16,18/01/2015,Second Class,DL-13315,Delfina Latchford,Consumer,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,1,,,18.588,18.588
6672,CA-2015-154837,2015-08-23,27/08/2015,Second Class,RB-19645,Robert Barroso,Corporate,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568,1,18.588,,34.078,34.078
7220,CA-2016-150770,2016-05-03,6/5/2016,First Class,LC-16870,Lena Cacioppo,Consumer,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568,1,49.568,18.588,39.24133333333333,39.24133333333333
700,CA-2016-119291,2016-05-14,17/05/2016,First Class,JO-15550,Jesus Ocampo,Home Office,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,1,49.568,49.568,34.078,34.078
1258,US-2017-168620,2017-12-24,28/12/2017,Second Class,RB-19795,Ross Baird,Home Office,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.882,1,18.588,49.568,32.8388,32.8388
4758,US-2018-144582,2018-04-30,5/5/2018,Standard Class,TC-21475,Tony Chapman,Home Office,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,43.372,1,27.882,18.588,34.59433333333333,34.59433333333333
4578,US-2015-121734,2015-04-11,16/04/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,1,,,9.584,9.584
7548,CA-2015-103492,2015-10-10,15/10/2015,Standard Class,CM-12715,Craig Molinari,Corporate,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,11.98,1,9.584,,10.782,10.782
2499,CA-2017-126935,2017-05-19,24/05/2017,Standard Class,BT-11395,Bill Tyler,Corporate,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,1,11.98,9.584,10.382666666666667,10.382666666666667
9203,CA-2017-153836,2017-10-30,3/11/2017,Standard Class,EH-13765,Edward Hooks,Corporate,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,1,9.584,11.98,14.975,14.975
6898,CA-2018-122028,2018-08-18,25/08/2018,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,10.782,1,28.752,9.584,14.1364,14.1364
6531,CA-2015-103744,2015-02-23,27/02/2015,Standard Class,MG-17875,Michael Grace,Home Office,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.428,1,,,4.428,4.428
9305,US-2016-163433,2016-04-18,22/04/2016,Second Class,MP-17965,Michael Paige,Corporate,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,1,4.428,,2.952,2.952
1701,CA-2016-114069,2016-07-13,15/07/2016,Second Class,ND-18370,Natalie DeCherney,Consumer,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,1,1.476,4.428,5.904,5.904
8190,CA-2016-140375,2016-10-02,5/10/2016,Second Class,SG-20470,Sheri Gordon,Consumer,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,1,11.808,1.476,6.273,6.273
4695,US-2016-138121,2016-12-17,17/12/2016,Same Day,JL-15835,John Lee,Consumer,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,1,7.38,11.808,10.9224,10.9224
3976,CA-2017-167556,2017-03-29,2/4/2017,Standard Class,JM-15250,Janet Martin,Consumer,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,1,29.52,7.38,15.99,15.99
1308,CA-2017-141397,2017-06-20,21/06/2017,First Class,RC-19825,Roy Collins,Consumer,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,1,41.328,29.52,16.236,16.236
6986,CA-2017-116526,2017-09-01,5/9/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,1,17.712,41.328,19.82057142857143,17.8965
1476,CA-2017-113138,2017-11-19,25/11/2017,Standard Class,NP-18685,Nora Pelletier,Home Office,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,1,29.52,17.712,22.139999999999997,17.875999999999998
1025,CA-2018-106964,2018-12-17,20/12/2018,First Class,HR-14770,Hallie Redmond,Home Office,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,1,17.712,29.52,22.140000000000004,17.2692
6257,CA-2016-133977,2016-09-06,8/9/2016,Second Class,AT-10435,Alyssa Tate,Home Office,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444,1,,,3.444,3.444
8293,CA-2016-106362,2016-12-11,15/12/2016,Standard Class,LC-16885,Lena Creighton,Consumer,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,1,3.444,,6.888,6.888
7083,CA-2017-106950,2017-09-02,6/9/2017,Standard Class,JE-15715,Joe Elijah,Consumer,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,17.22,1,10.332,3.444,10.331999999999999,10.331999999999999
7366,CA-2017-127243,2017-11-28,4/12/2017,Standard Class,DS-13180,David Smith,Corporate,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,1,17.22,10.332,9.471,9.471
3379,CA-2018-142867,2018-03-17,21/03/2018,Standard Class,PO-19180,Philisse Overcash,Home Office,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776,1,6.888,17.22,10.331999999999999,10.331999999999999
9287,CA-2018-154011,2018-06-19,26/06/2018,Standard Class,DB-13270,Deborah Brumfield,Home Office,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,1,13.776,6.888,9.758000000000001,9.758000000000001
2764,CA-2018-165757,2018-06-22,28/06/2018,Standard Class,PL-18925,Paul Lucas,Home Office,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,1,6.888,13.776,9.84,9.84
3862,CA-2015-135755,2015-05-03,10/5/2015,Standard Class,NC-18415,Nathan Cano,Consumer,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,1,,,40.176,40.176
6954,CA-2016-129917,2016-10-02,3/10/2016,First Class,HM-14980,Henry MacAllister,Consumer,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,1,40.176,,46.872,46.872
5025,US-2018-130953,2018-07-29,3/8/2018,Standard Class,RF-19735,Roland Fjeld,Consumer,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,33.48,1,53.568,40.176,42.407999999999994,42.407999999999994
